row_index,task_name,rule_name,confidence,seasonal_period,noise_scale,context_sources,roi_size,roi_positions,applied_positions,text_preview,constraint_summary,pred_h_shape,pred_c_shape,gate_shape,pred_shape,sample_shape,notes,gate_mean,gate_std,pred_c_delta_mean_abs,pred_final_delta_mean_abs,mse,mae,rmse,mse_h,mae_h,mse_c,mae_c,pred_h_mean,pred_c_mean,pred_final_mean,roi_mse,roi_mae,roi_mse_h,roi_mae_h,roi_mse_c,roi_mae_c,gate_roi_mean,non_roi_mse,non_roi_mae,gate_non_roi_mean,mse_gain_vs_h,mae_gain_vs_h,mse_gain_vs_c,mae_gain_vs_c,roi_gate_alignment,official_roi_weight,official_h_metric,official_h_raw_metric,official_h_scaling,official_h_crps,official_h_roi_crps,official_h_non_roi_crps,official_h_standard_crps,official_h_num_roi_timesteps,official_h_num_non_roi_timesteps,official_h_violation_mean,official_h_violation_crps,official_h_variance,official_c_metric,official_c_raw_metric,official_c_scaling,official_c_crps,official_c_roi_crps,official_c_non_roi_crps,official_c_standard_crps,official_c_num_roi_timesteps,official_c_num_non_roi_timesteps,official_c_violation_mean,official_c_violation_crps,official_c_variance,official_final_metric,official_final_raw_metric,official_final_scaling,official_final_crps,official_final_roi_crps,official_final_non_roi_crps,official_final_standard_crps,official_final_num_roi_timesteps,official_final_num_non_roi_timesteps,official_final_violation_mean,official_final_violation_crps,official_final_variance,official_metric_name,official_gain_final_vs_h,official_gain_final_vs_c
10,ElectricityIncreaseInPredictionWithDistractorWithDates,electricity_event,0.7499999999999999,24,11.493727111816407,"c_cov,c_f",2,"[8, 9] / horizon=24","[8, 9] / horizon=24",scenario: There was a festival in neighbouring cities B and C that resulted in 10 times the usual electricity being consumed there from 2013-05-28 12:00:00 for 2 hours. But this did not affect electricity consumption ...,none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"start=2013-05-28 12:00:00 | duration=2 | multiplier=10.0000 | active_positions=[8, 9] / horizon=24",0.14323057234287262,0.1784527748823166,356.8094787597656,263.0755920410156,173583.328125,181.2611083984375,416.63332574939324,305800.21875,232.0391845703125,526838.875,274.9950256347656,341.1613464355469,697.9708862304688,604.2368774414062,1963506.375,1273.7850341796875,3550109.0,1883.1219482421875,6202573.5,2398.592041015625,0.734825849533081,10863.04296875,81.94073486328125,0.08944917470216751,132216.890625,50.778076171875,353255.546875,93.73391723632812,0.6453766748309135,0.5,0.03874038933054587,0.03874038933054587,3.970021498389542e-05,0.03874038933054587,0.07442604002375905,0.0030547386373326814,0.009002347414330867,2.0,22.0,0.0,0.0,-1.0,0.04905933470008527,0.04905933470008527,3.970021498389542e-05,0.04905933470008527,0.09506393076283787,0.0030547386373326814,0.010722170834884491,2.0,22.0,0.0,0.0,-1.0,0.026731794499070705,0.026731794499070705,3.970021498389542e-05,0.026731794499070705,0.05040885036080872,0.0030547386373326814,0.007000914134715399,2.0,22.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,0.012008594831475164,0.022327540201014566
11,ElectricityIncreaseInPredictionWithDistractorWithDates,electricity_event,0.8999999999999999,24,35.02302703857422,"c_cov,c_f",3,"[5, 6, 7] / horizon=24","[5, 6, 7] / horizon=24","scenario: A brief technical issue in the electricity grid in a nearby city caused a major dip of 85% from 2012-10-09 18:00:00 for 3 hours. This issue has affected many nearby cities, but not this city.Suppose that the...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"start=2012-10-09 18:00:00 | duration=3 | multiplier=5.0000 | active_positions=[5, 6, 7] / horizon=24",0.1837531328201294,0.22822943329811096,1575.6793212890625,1240.89404296875,1657371.375,617.3184204101562,1287.38936417853,22862766.0,1858.21240234375,156484.25,282.5330810546875,2628.200927734375,4203.88037109375,3869.094970703125,12829979.0,3580.732421875,182473136.0,13507.8837890625,822882.25,902.4498901367188,0.7875272631645203,61284.54296875,193.9735565185547,0.09749969094991684,21205394.625,1240.8939819335938,-1500887.125,-334.78533935546875,0.6900275722146034,0.5,0.27125841586134725,0.27125841586134725,3.970021498389542e-05,0.27125841586134725,0.5355274930976579,0.006989338625036548,0.07305660692448554,3.0,21.0,0.0,0.0,-1.0,0.021039174470451366,0.021039174470451366,3.970021498389542e-05,0.021039174470451366,0.03508901031586619,0.006989338625036548,0.010501800615276283,3.0,21.0,0.0,0.0,-1.0,0.07420337102311357,0.07420337102311357,3.970021498389542e-05,0.07420337102311357,0.1414174034211906,0.006989338625036548,0.023792846522630078,3.0,21.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,0.19705504483823366,-0.053164196552662205
12,ElectricityIncreaseInPredictionWithDistractorWithDates,electricity_event,0.8999999999999999,24,5.946616172790527,"c_cov,c_f",1,[12] / horizon=24,[12] / horizon=24,"scenario: A brief technical issue in the electricity grid in a nearby city caused a major dip of 95% from 2013-10-03 12:00:00 for 1 hour. This issue has affected many nearby cities, but not this city.Suppose that ther...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,start=2013-10-03 12:00:00 | duration=1 | multiplier=4.0000 | active_positions=[12] / horizon=24,0.13862131536006927,0.14216753840446472,156.1199188232422,128.04673767089844,31666.962890625,106.299072265625,177.95213651604467,617579.875,234.34580993652344,8397.216796875,78.22589111328125,1099.7061767578125,1255.8260498046875,1227.7529296875,564491.0,751.326171875,14626401.0,3824.44775390625,6017.07763671875,77.56982421875,0.8201819062232971,8500.7021484375,78.2544174194336,0.10898824036121368,585912.912109375,128.04673767089844,-23269.74609375,-28.07318115234375,0.7111936658620834,0.5,0.07733425558811897,0.07733425558811897,3.970021498389542e-05,0.07733425558811897,0.15168736103701747,0.002981150139220481,0.009177242058036284,1.0,23.0,0.0,0.0,-1.0,0.0029583223876583744,0.0029583223876583744,3.970021498389542e-05,0.0029583223876583744,0.002935494636096267,0.002981150139220481,0.002979249038144719,1.0,23.0,0.0,0.0,-1.0,0.01633244861958173,0.01633244861958173,3.970021498389542e-05,0.01633244861958173,0.029683747099942977,0.002981150139220481,0.004093758749768723,1.0,23.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,0.06100180696853724,-0.013374126231923356
13,ElectricityIncreaseInPredictionWithDistractorWithDates,electricity_event,0.7499999999999999,24,0.752347183227539,"c_cov,c_f",1,[19] / horizon=24,[19] / horizon=24,scenario: There was a festival in neighbouring cities B and C that resulted in 7 times the usual electricity being consumed there from 2013-12-19 00:00:00 for 1 hour. But this did not affect electricity consumption in...,none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,start=2013-12-19 00:00:00 | duration=1 | multiplier=7.0000 | active_positions=[19] / horizon=24,0.13095679879188538,0.1391356736421585,25.587934494018555,20.4248046875,3910.7412109375,15.607531547546387,62.53591936589323,1427.95166015625,10.542633056640625,7709.08984375,20.770660400390625,93.49566650390625,119.0835952758789,113.92047119140625,93560.390625,305.8764343261719,33973.44921875,184.31887817382812,184720.765625,429.7915344238281,0.798220157623291,12.930039405822754,2.9871444702148438,0.10194534808397293,-2482.78955078125,-5.064898490905762,3798.3486328125,5.163128852844238,0.6962748095393181,0.5,0.003700482632730805,0.003700482632730805,3.970021498389542e-05,0.003700482632730805,0.007301819011588426,9.914625387318478e-05,0.00039925747995404344,1.0,23.0,0.0,0.0,-1.0,0.00856928882517706,0.00856928882517706,3.970021498389542e-05,0.00856928882517706,0.017039431396480936,9.914625387318478e-05,0.0008049913167042058,1.0,23.0,0.0,0.0,-1.0,0.006109561979917536,0.006109561979917536,3.970021498389542e-05,0.006109561979917536,0.012119977705961887,9.914625387318478e-05,0.0006000139786363781,1.0,23.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,-0.0024090793471867314,0.0024597268452595236
14,ElectricityIncreaseInPredictionWithDistractorWithDates,electricity_event,0.7499999999999999,24,6.783366394042969,"c_cov,c_f",2,"[18, 19] / horizon=24","[18, 19] / horizon=24",scenario: There was a festival in neighbouring cities B and C that resulted in 6 times the usual electricity being consumed there from 2012-05-13 16:00:00 for 2 hours. But this did not affect electricity consumption i...,none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"start=2012-05-13 16:00:00 | duration=2 | multiplier=6.0000 | active_positions=[18, 19] / horizon=24",0.15003903210163116,0.18109345436096191,430.38232421875,323.0367126464844,282666.8125,200.99314880371094,531.6641914780419,355519.25,220.22352600097656,812700.1875,308.3387145996094,785.0291137695312,1215.4114990234375,1108.0657958984375,3343515.5,1822.8380126953125,4217745.0,2053.6025390625,9703916.0,3110.98486328125,0.7504845857620239,4407.8251953125,53.552711486816406,0.09545306861400604,72852.4375,19.230377197265625,530033.375,107.34556579589844,0.6550315171480179,0.5,0.041686841384357826,0.041686841384357826,3.970021498389542e-05,0.041686841384357826,0.08139128836066883,0.0019823944080468075,0.008599802237431972,2.0,22.0,0.0,0.0,-1.0,0.06267352815585267,0.06267352815585267,3.970021498389542e-05,0.06267352815585267,0.12336466190365851,0.0019823944080468075,0.012097584981420328,2.0,22.0,0.0,0.0,-1.0,0.03710367228319907,0.03710367228319907,3.970021498389542e-05,0.03710367228319907,0.07222495015835133,0.0019823944080468075,0.007835939912869249,2.0,22.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,0.004583169101158753,0.025569855872653598
15,ElectricityIncreaseInPredictionWithSplitContext,electricity_event,0.95,24,11.493727111816407,"c_cov,c_f",2,"[8, 9] / horizon=24","[8, 9] / horizon=24","scenario: Suppose that there is a heat wave in city A from 2013-05-28 12:00:00 for 2 hours, which would typically lead to excessive use of air conditioning, and 10 times the usual electricity being consumed. But in th...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"start=2013-05-28 12:00:00 | duration=2 | multiplier=10.0000 | active_positions=[8, 9] / horizon=24",0.14867307245731354,0.1964750736951828,356.8094787597656,286.2203369140625,241587.640625,204.4058380126953,491.51565654107094,305800.21875,232.0391845703125,526838.875,274.9950256347656,341.1613464355469,697.9708862304688,627.3816528320312,2779558.25,1551.52197265625,3550109.0,1883.1219482421875,6202573.5,2398.592041015625,0.8001358509063721,10863.04296875,81.94073486328125,0.08944917470216751,64212.578125,27.633346557617188,285251.234375,70.58918762207031,0.7106866762042046,0.5,0.03877123256318952,0.03877123256318952,3.970021498389542e-05,0.03877123256318952,0.0745225887368663,0.0030198763895127262,0.00897843600419936,2.0,22.0,0.0,0.0,-1.0,0.04898320339605677,0.04898320339605677,3.970021498389542e-05,0.04898320339605677,0.09494653040260079,0.0030198763895127262,0.01068043109252913,2.0,22.0,0.0,0.0,-1.0,0.032168771471255776,0.032168771471255776,3.970021498389542e-05,0.032168771471255776,0.06131766655299883,0.0030198763895127262,0.0078780253678775,2.0,22.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,0.006602461091933742,0.01681443192480099
16,ElectricityIncreaseInPredictionWithSplitContext,electricity_event,0.95,24,35.02302703857422,"c_cov,c_f",3,"[5, 6, 7] / horizon=24","[5, 6, 7] / horizon=24","scenario: Suppose that there is a heat wave in city A from 2012-10-09 18:00:00 for 3 hours, which would typically lead to excessive use of air conditioning, and 9 times the usual electricity being consumed. But in thi...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"start=2012-10-09 18:00:00 | duration=3 | multiplier=9.0000 | active_positions=[5, 6, 7] / horizon=24",0.17744188010692596,0.23062390089035034,3151.358642578125,2482.017822265625,5092626.5,963.2590942382812,2256.6848472925944,22862766.0,1858.21240234375,17175286.0,1632.5999755859375,2628.200927734375,5779.56005859375,5110.21826171875,40312020.0,6348.2578125,182473136.0,13507.8837890625,136973264.0,11702.984375,0.7876005172729492,61284.54296875,193.9735565185547,0.09027634561061859,17770139.5,894.9533081054688,12082659.5,669.3408813476562,0.6973241716623306,0.5,0.27113056329976426,0.27113056329976426,3.970021498389542e-05,0.27113056329976426,0.5353222704719314,0.006938856127597159,0.07298678514182202,3.0,21.0,0.0,0.0,-1.0,0.2353988233111511,0.2353988233111511,3.970021498389542e-05,0.2353988233111511,0.4638587904947051,0.006938856127597159,0.06405385014466874,3.0,21.0,0.0,0.0,-1.0,0.12910692545553845,0.12910692545553845,3.970021498389542e-05,0.12910692545553845,0.25127499478347975,0.006938856127597159,0.037480872449953795,3.0,21.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,0.1420236378442258,0.10629189785561266
17,ElectricityIncreaseInPredictionWithSplitContext,electricity_event,0.95,24,5.946616172790527,"c_cov,c_f",1,[12] / horizon=24,[12] / horizon=24,"scenario: Suppose that there is a heat wave in city A from 2013-10-03 12:00:00 for 1 hour, which would typically lead to excessive use of air conditioning, and 10 times the usual electricity being consumed. But in thi...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,start=2013-10-03 12:00:00 | duration=1 | multiplier=10.0000 | active_positions=[12] / horizon=24,0.12588658928871155,0.14898811280727386,468.3597717285156,393.5929870605469,1324998.5,309.2347717285156,1151.0857917635853,617579.875,234.34580993652344,2299805.75,384.0015869140625,1099.7061767578125,1568.0660400390625,1493.2991943359375,31604446.0,5621.783203125,14626401.0,3824.44775390625,54999824.0,7416.1865234375,0.8403645753860474,8500.7021484375,78.2544174194336,0.09482233226299286,-707418.625,-74.88896179199219,974807.25,74.76681518554688,0.7455422431230545,0.5,0.0773382630216884,0.0773382630216884,3.970021498389542e-05,0.0773382630216884,0.15169334190957115,0.002983184133805676,0.00917944030394443,1.0,23.0,0.0,0.0,-1.0,0.14860582280825935,0.14860582280825935,3.970021498389542e-05,0.14860582280825935,0.29422846148271303,0.002983184133805676,0.015118403619492002,1.0,23.0,0.0,0.0,-1.0,0.11298674340101891,0.11298674340101891,3.970021498389542e-05,0.11298674340101891,0.22299030266823214,0.002983184133805676,0.012150147002221971,1.0,23.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,-0.03564848037933051,0.035619079407240434
18,ElectricityIncreaseInPredictionWithSplitContext,electricity_event,0.95,24,0.752347183227539,"c_cov,c_f",1,[19] / horizon=24,[19] / horizon=24,"scenario: Suppose that there is a heat wave in city A from 2013-12-19 00:00:00 for 1 hour, which would typically lead to excessive use of air conditioning, and 7 times the usual electricity being consumed. But in this...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,start=2013-12-19 00:00:00 | duration=1 | multiplier=7.0000 | active_positions=[19] / horizon=24,0.13316209614276886,0.14971177279949188,25.587934494018555,21.77910041809082,4783.2548828125,16.961828231811523,69.16107924846531,1427.95166015625,10.542633056640625,7709.08984375,20.770660400390625,93.49566650390625,119.0835952758789,115.2747802734375,114500.71875,338.3795471191406,33973.44921875,184.31887817382812,184720.765625,429.7915344238281,0.8511472940444946,12.930039405822754,2.9871444702148438,0.10194534808397293,-3355.30322265625,-6.419195175170898,2925.8349609375,3.8088321685791016,0.7492019459605217,0.5,0.003704526154583595,0.003704526154583595,3.970021498389542e-05,0.003704526154583595,0.007305995583756118,0.00010305672541107105,0.00040317925356426565,1.0,23.0,0.0,0.0,-1.0,0.008573109300259467,0.008573109300259467,3.970021498389542e-05,0.008573109300259467,0.017043161875107866,0.00010305672541107105,0.000808894591426072,1.0,23.0,0.0,0.0,-1.0,0.006758571526208862,0.006758571526208862,3.970021498389542e-05,0.006758571526208862,0.013414086327006653,0.00010305672541107105,0.0006576830092923209,1.0,23.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,-0.0030540453716252666,0.0018145377740506055
19,ElectricityIncreaseInPredictionWithSplitContext,electricity_event,0.95,24,6.783366394042969,"c_cov,c_f",2,"[18, 19] / horizon=24","[18, 19] / horizon=24","scenario: Suppose that there is a heat wave in city A from 2012-05-13 16:00:00 for 2 hours, which would typically lead to excessive use of air conditioning, and 6 times the usual electricity being consumed. But in thi...",none,"(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"start=2012-05-13 16:00:00 | duration=2 | multiplier=6.0000 | active_positions=[18, 19] / horizon=24",0.15524832904338837,0.1983652412891388,430.38232421875,349.9327697753906,389529.0,227.88922119140625,624.1225841130891,355519.25,220.22352600097656,812700.1875,308.3387145996094,785.0291137695312,1215.4114990234375,1134.9619140625,4625862.0,2145.5908203125,4217745.0,2053.6025390625,9703916.0,3110.98486328125,0.8129961490631104,4407.8251953125,53.552711486816406,0.09545306861400604,-34009.75,-7.6656951904296875,423171.1875,80.44949340820312,0.7175430804491043,0.5,0.041690955240557506,0.041690955240557506,3.970021498389542e-05,0.041690955240557506,0.08140049748224179,0.0019814129988732212,0.008599668524710915,2.0,22.0,0.0,0.0,-1.0,0.0626572074132172,0.0626572074132172,3.970021498389542e-05,0.0626572074132172,0.12333300182756118,0.0019814129988732212,0.01209404287719219,2.0,22.0,0.0,0.0,-1.0,0.04349402704198388,0.04349402704198388,3.970021498389542e-05,0.04349402704198388,0.08500664108509454,0.0019814129988732212,0.008900179481986641,2.0,22.0,0.0,0.0,-1.0,threshold_weighted_crps.metric,-0.001803071801426373,0.019163180371233324
20,OraclePredUnivariateConstraintsTask,forecast_constraints,0.85,24,0.10221759974956512,c_f,0,none,none,"constraints: Suppose that in the forecast, the values are bounded below by 0.60.","Suppose that in the forecast, the values are bounded below by 0.60.","(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,lower=0.6000 | active_positions=none,0.10953378677368164,0.01027594693005085,0.0,0.0,0.7113538384437561,0.5354163646697998,0.8434179500364906,0.7113538384437561,0.5354163646697998,0.7113538384437561,0.5354163646697998,2.5791661739349365,2.5791661739349365,2.5791661739349365,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.5,0.038100151491690326,0.038100151491690326,0.07851758599281311,0.0380915970733927,0.0380915970733927,0.0380915970733927,0.0380915970733927,24.0,0.0,1.9256065570516512e-05,8.554418297623454e-06,-1.0,0.038100151491690326,0.038100151491690326,0.07851758599281311,0.0380915970733927,0.0380915970733927,0.0380915970733927,0.0380915970733927,24.0,0.0,1.9256065570516512e-05,8.554418297623454e-06,-1.0,0.038100151491690326,0.038100151491690326,0.07851758599281311,0.0380915970733927,0.0380915970733927,0.0380915970733927,0.0380915970733927,24.0,0.0,1.9256065570516512e-05,8.554418297623454e-06,-1.0,threshold_weighted_crps.metric,0.0,0.0
21,OraclePredUnivariateConstraintsTask,forecast_constraints,0.85,24,0.5981034278869629,c_f,0,none,[3] / horizon=24,"constraints: Suppose that in the forecast, the values are bounded above by 13.20, the values are bounded below by 2.40.","Suppose that in the forecast, the values are bounded above by 13.20, the values are bounded below by 2.40.","(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,lower=2.4000 | upper=13.2000 | active_positions=[3] / horizon=24,0.13077804446220398,0.11177601665258408,0.09999998658895493,0.0663774386048317,8.042487144470215,1.9377888441085815,2.8359279159510056,9.197916030883789,2.0041663646698,7.53791618347168,1.9041662216186523,5.954166412353516,5.854166507720947,5.887788772583008,,,,,,,,,,,1.1554288864135742,0.06637752056121826,-0.5045709609985352,-0.0336226224899292,,0.5,0.2076620951706227,0.2076620951706227,0.07851758599281311,0.135459262755103,0.135459262755103,0.135459262755103,0.135459262755103,24.0,0.0,0.008115059696137905,0.0722028324155197,-1.0,0.13095322806945053,0.13095322806945053,0.07851758599281311,0.12760750826278458,0.12760750826278458,0.12760750826278458,0.12760750826278458,24.0,0.0,0.000944141240324825,0.0033457198066659446,-1.0,0.15034436789019864,0.15034436789019864,0.07851758599281311,0.13024747229543293,0.13024747229543293,0.13024747229543293,0.13024747229543293,24.0,0.0,0.0029044286347925663,0.020096895594765705,-1.0,threshold_weighted_crps.metric,0.05731772728042406,-0.01939113982074811
22,OraclePredUnivariateConstraintsTask,forecast_constraints,0.85,24,0.0654790073633194,c_f,0,none,"[0, 2, 4] / horizon=24","constraints: Suppose that in the forecast, the values are bounded below by 0.80.","Suppose that in the forecast, the values are bounded below by 0.80.","(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"lower=0.8000 | active_positions=[0, 2, 4] / horizon=24",0.13592137396335602,0.08677098155021667,0.03750000149011612,0.01723594404757023,0.041982438415288925,0.15776406228542328,0.20489616495993507,0.05833332613110542,0.17499999701976776,0.03708333149552345,0.13750000298023224,1.4708333015441895,1.5083332061767578,1.4880691766738892,,,,,,,,,,,0.016350887715816498,0.017235934734344482,-0.004899106919765472,-0.02026405930519104,,0.5,0.042072771622675975,0.042072771622675975,0.07851758599281311,0.011893385030341059,0.011893385030341059,0.011893385030341059,0.011893385030341059,24.0,0.0,0.0032507581636309624,0.03017938659233492,-1.0,0.012215346702202503,0.012215346702202503,0.07851758599281311,0.009298129532790644,0.009298129532790644,0.009298129532790644,0.009298129532790644,24.0,0.0,0.00048092505312524736,0.00291721716941186,-1.0,0.027284220516420682,0.027284220516420682,0.07851758599281311,0.010551933622665544,0.010551933622665544,0.010551933622665544,0.010551933622665544,24.0,0.0,0.0019033700227737427,0.01673228689375514,-1.0,threshold_weighted_crps.metric,0.014788551106255293,-0.015068873814218179
23,OraclePredUnivariateConstraintsTask,forecast_constraints,0.85,24,0.011842060089111327,c_f,0,none,none,"constraints: Suppose that in the forecast, the values are bounded below by 0.00.","Suppose that in the forecast, the values are bounded below by 0.00.","(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,lower=0.0000 | active_positions=none,0.08579570800065994,0.0015637120231986046,0.0,0.0,0.0029166669119149446,0.02916666865348816,0.05400617475728997,0.0029166669119149446,0.02916666865348816,0.0029166669119149446,0.02916666865348816,0.11250000447034836,0.11250000447034836,0.11250000447034836,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.5,0.002625144844764009,0.002625144844764009,0.07851758599281311,0.002265957633264991,0.002265957633264991,0.002265957633264991,0.002265957633264991,24.0,0.0,6.421050056815147e-05,0.00035918721149901813,-1.0,0.002625144844764009,0.002625144844764009,0.07851758599281311,0.002265957633264991,0.002265957633264991,0.002265957633264991,0.002265957633264991,24.0,0.0,6.421050056815147e-05,0.00035918721149901813,-1.0,0.002625144844764009,0.002625144844764009,0.07851758599281311,0.002265957633264991,0.002265957633264991,0.002265957633264991,0.002265957633264991,24.0,0.0,6.421050056815147e-05,0.00035918721149901813,-1.0,threshold_weighted_crps.metric,0.0,0.0
24,OraclePredUnivariateConstraintsTask,forecast_constraints,0.85,24,0.07088723033666611,c_f,0,none,"[3, 5, 6, 7, 13, 18, 19, 20]...(+2) / horizon=24","constraints: Suppose that in the forecast, the values are bounded above by 1.80, the values are bounded below by 1.30.","Suppose that in the forecast, the values are bounded above by 1.80, the values are bounded below by 1.30.","(24, 1)","(24, 1)","(24, 1)","(24, 1)",32x24x1,"lower=1.3000 | upper=1.8000 | active_positions=[3, 5, 6, 7, 13, 18, 19, 20]...(+2) / horizon=24",0.22403837740421295,0.18146571516990662,0.16249997913837433,0.0888374075293541,0.08806723356246948,0.18616259098052979,0.2967612399934828,0.2358333319425583,0.2749999761581421,0.0312500037252903,0.11250001192092896,1.308333396911621,1.4541667699813843,1.392374038696289,,,,,,,,,,,0.1477660983800888,0.0888373851776123,-0.056817229837179184,-0.07366257905960083,,0.5,0.14239971429818685,0.14239971429818685,0.07851758599281311,0.01976358213059468,0.01976358213059468,0.01976358213059468,0.01976358213059468,24.0,0.0,0.01281584519892931,0.12263613216759217,-1.0,0.015323959149651047,0.015323959149651047,0.07851758599281311,0.007609260409063822,0.007609260409063822,0.007609260409063822,0.007609260409063822,24.0,0.0,0.001084963558241725,0.007714698740587224,-1.0,0.06634458417168164,0.06634458417168164,0.07851758599281311,0.01284154916728073,0.01284154916728073,0.01284154916728073,0.01284154916728073,24.0,0.0,0.0058882953599095345,0.053503035004400915,-1.0,threshold_weighted_crps.metric,0.07605513012650521,-0.05102062502203059
